"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.564216970E2,-1.404031366E-2,-1.360641234E-2,1.873110421E-2
3.565214290E2,-2.134716511E-2,1.623185724E-2,-1.764182560E-2
3.566211610E2,-7.601466775E-2,9.117223322E-3,-7.092779502E-3
3.567208930E2,3.293281421E-2,2.185451053E-2,-2.866679244E-2
3.568206250E2,-4.097296298E-2,-7.997554727E-3,6.839286070E-3
3.569203568E2,-3.943197057E-2,-8.636672865E-4,-2.306305338E-3
3.570200888E2,1.583549567E-2,-3.696751548E-3,3.269952722E-3
3.571198198E2,-1.223882474E-2,4.134927876E-3,-9.236632846E-3
3.572195518E2,-3.285303712E-2,-9.965112433E-3,6.264440250E-3
3.573192838E2,-7.029889524E-2,2.176699787E-2,-3.114617988E-2
3.574190158E2,-6.357220933E-3,-2.349404152E-3,-2.434263937E-3
3.575187478E2,8.388239145E-2,9.477693588E-3,-1.464672107E-2
3.576184798E2,7.892377675E-3,7.201850880E-3,-1.013145037E-2
3.577182118E2,8.654066361E-3,1.605326310E-2,-2.394502237E-2
3.578179438E2,-4.251015373E-3,1.883995906E-2,-1.286823209E-2
3.579176763E2,4.192507640E-2,1.099522971E-2,3.582493169E-3
3.580174083E2,-3.262868617E-3,1.231064647E-2,-1.539018704E-3
3.581171403E2,1.905489946E-3,4.545320757E-3,6.465098821E-3
3.582168723E2,3.656290006E-3,3.470548894E-3,8.809225634E-3
3.583166043E2,-7.210992277E-3,7.756296545E-4,4.894767888E-3
3.584163353E2,-2.134081349E-2,-6.261281203E-3,1.276400313E-2
3.585160673E2,1.171265729E-2,-9.757041000E-3,2.295071259E-2
3.586157993E2,-1.064649597E-2,-2.025523409E-2,3.142608702E-2
3.587155313E2,-1.087879017E-1,-1.026289351E-2,3.069572616E-3
3.588152633E2,4.168970510E-2,1.179364859E-3,1.615318470E-4
3.589149948E2,2.275001444E-2,6.728232838E-3,-8.306935430E-3
3.590147268E2,-2.478511631E-2,-2.283398528E-3,-1.470065676E-2
3.591144588E2,1.603831537E-2,4.183316138E-3,1.456212951E-3
3.592141908E2,-6.917676888E-3,3.208187874E-3,-8.516906761E-3
3.593139228E2,1.716291718E-2,-1.704049297E-2,1.976530999E-2
3.594136548E2,1.054422557E-1,-1.266104728E-2,1.984265819E-2
3.595133868E2,2.664199173E-1,-1.723773777E-3,1.740445150E-4
3.596131188E2,2.008593380E-1,-1.454694849E-2,2.970156819E-2
3.597128508E2,-6.144843623E-2,-1.688866504E-2,6.270544603E-3
3.598125828E2,-4.898597896E-1,2.638942003E-2,-4.039827362E-2
3.599123155E2,-6.442888975E-1,-4.783917964E-2,5.087235942E-2
3.600120475E2,-1.260659993E-1,-4.260246828E-2,3.213943914E-2
3.601117795E2,4.824694693E-1,2.575566620E-2,-2.018916979E-2
3.602115115E2,6.900503039E-1,5.377024040E-2,-9.248826653E-2
3.603112435E2,1.652893275E-1,-4.010059312E-2,6.831979007E-2
3.604109755E2,-2.741016746E-1,-1.765020937E-2,4.272111505E-2
3.605107075E2,-2.688535154E-1,4.910851363E-3,1.953680813E-2
3.606104395E2,-1.788497902E-2,-5.144125782E-3,-1.266985666E-2
3.607101705E2,1.239397749E-1,6.566220545E-4,-1.866292208E-2
3.608099025E2,5.861832947E-2,1.908178441E-2,-5.611388013E-2
3.609096342E2,-9.134729952E-2,-3.207569942E-3,-9.871022776E-3
3.610093662E2,-4.074236006E-2,9.622303769E-3,-3.986286372E-2
3.611090982E2,-2.494454943E-2,-5.534891784E-2,7.066073269E-2
3.612088302E2,5.719047040E-2,-3.080172837E-2,2.891897224E-2
3.613085622E2,1.554409042E-3,1.828973182E-2,-3.465333581E-2
3.614082942E2,-1.733239926E-2,-3.672989830E-2,2.891391702E-2
3.615080262E2,1.027946174E-1,6.863183528E-2,-1.445185542E-1
3.616077582E2,1.336861029E-2,-7.340206206E-2,7.050042972E-3
3.617074902E2,-1.551823616E-1,-7.938387245E-2,4.027616233E-2
3.618072222E2,-7.856066525E-2,1.057189144E-2,-9.198506922E-2
3.619069542E2,-5.143548176E-2,-5.839589611E-2,1.358438376E-2
3.620066862E2,2.291255444E-2,-3.291737288E-2,-1.697555371E-2
3.621064182E2,6.641183794E-2,4.000206292E-2,-1.061152518E-1
3.622061502E2,-1.216856390E-1,-3.948019817E-2,-3.916048259E-2
3.623058822E2,1.650635749E-1,-3.893369809E-2,-1.870563254E-2
3.624056142E2,-4.462575540E-2,-3.739541024E-2,8.107306436E-3
3.625053462E2,-5.629509315E-2,-1.743418910E-2,3.047013842E-2
3.626050782E2,6.050488725E-2,-3.614624729E-3,-4.635861143E-2
3.627048102E2,2.530409954E-2,1.011626609E-2,-3.246887028E-2
3.628045422E2,1.922268234E-2,5.043380894E-3,2.921198029E-3
3.629042747E2,-4.476351663E-2,1.880058646E-2,-2.146951156E-3
3.630040067E2,-5.631973222E-2,9.079554002E-4,4.494983237E-3
3.631037387E2,-2.543658949E-2,8.899513632E-3,-2.550381469E-4
3.632034707E2,-5.962160416E-3,1.192270219E-2,-3.466112074E-3
3.633032027E2,2.911723964E-2,2.016390674E-3,-1.493929187E-3
3.634029347E2,1.539535262E-2,-2.002039226E-3,6.901821122E-3
3.635026667E2,3.423958644E-2,1.351394039E-2,-4.217123147E-3
3.636023987E2,-8.327783085E-3,1.539407670E-2,5.592481466E-4
3.637021307E2,1.059488952E-2,1.035347115E-2,1.074729767E-2
3.638018627E2,-3.754784539E-2,1.468072552E-2,9.638778865E-3
3.639015936E2,-1.341514289E-2,1.002874970E-2,1.600170322E-2
3.640013256E2,1.242916100E-2,1.882582717E-2,4.516564077E-4
3.641010576E2,1.758700795E-2,1.511500496E-2,8.241140284E-3
3.642007896E2,2.782687545E-2,1.875707693E-2,8.182673715E-3
3.643005216E2,1.806009747E-2,1.725295186E-2,6.366934627E-3
3.644002536E2,-2.155476622E-2,7.405746263E-3,1.460992917E-2
3.644999856E2,-3.439004999E-3,1.504167169E-2,1.249193121E-2
3.645997176E2,-4.845350236E-2,6.555468775E-3,2.889313549E-2
3.646994496E2,3.729450516E-3,-1.518245088E-3,3.189640865E-2
3.647991816E2,4.288009927E-2,5.672835745E-3,1.584460773E-2
3.648989144E2,2.240741625E-2,1.212967560E-2,8.646712638E-3
3.649986464E2,1.014277432E-2,2.656873316E-2,-1.514454023E-3
3.650983784E2,4.879429005E-3,2.794816531E-2,9.847014211E-3
3.651981104E2,-1.555225346E-2,2.534475364E-2,1.341047138E-2
3.652978424E2,1.906602457E-2,2.071054652E-2,1.709055528E-2
3.653975744E2,-2.694638679E-3,2.332137153E-2,1.807244122E-2
3.654973064E2,-2.274442464E-3,1.532441657E-2,1.896180399E-2
3.655970384E2,-3.852327820E-3,5.042834673E-3,3.417672217E-2
3.656967704E2,4.898071289E-3,2.666243352E-3,2.353086881E-2
3.657965024E2,9.878943674E-3,-2.027660841E-3,1.602100953E-2
3.658962342E2,8.761734702E-3,-3.750124248E-3,2.368732728E-2
3.659959662E2,-5.901173223E-3,-5.545261316E-3,1.546799205E-2
3.660956982E2,-9.737672284E-3,-8.684704662E-4,1.210109238E-2
3.661954302E2,1.562330499E-2,4.287617281E-3,4.835084546E-3
3.662951622E2,2.175002173E-2,1.154415682E-2,-1.061245427E-2
3.663948942E2,1.847492903E-2,9.715575725E-3,-6.707468536E-3
3.664946272E2,1.687615737E-2,-2.982252743E-3,5.087023601E-3
3.665943592E2,7.232700009E-3,-1.249882625E-4,6.592901424E-3
3.666940912E2,8.262937889E-3,8.469552267E-4,1.488139620E-3
3.667938232E2,-6.398309954E-3,1.328984462E-2,-8.897513151E-3
3.668935550E2,-3.325959900E-3,1.560189109E-2,-1.629206166E-2
3.669932870E2,-8.938419633E-3,1.875468064E-3,1.739275642E-3
3.670930190E2,-8.177123964E-3,8.268091828E-3,-1.042666030E-3
3.671927510E2,5.124541931E-4,6.142076571E-3,1.772959135E-3
3.672924830E2,1.092959940E-2,-3.372207982E-3,7.515949197E-3
3.673922150E2,-4.108447116E-3,9.946920909E-3,-2.405409236E-3
3.674919470E2,-9.384435602E-3,7.660330739E-3,-4.789471161E-3
3.675916790E2,-2.415475901E-3,9.679805487E-3,-7.304826751E-3
3.676914110E2,-1.720849983E-2,1.229031943E-2,-4.829140846E-3
3.677911430E2,-6.813904038E-4,2.133595757E-2,-2.412668057E-2
3.678908752E2,1.228212938E-2,-4.697493743E-3,7.513939403E-3
3.679906072E2,1.964677311E-2,-1.182991639E-2,9.183482267E-3
3.680903392E2,1.860131510E-2,-1.101576071E-2,1.131401490E-2
3.681900712E2,9.423822165E-3,-1.698563807E-3,7.868132554E-3
3.682898032E2,-2.422083169E-3,3.634444438E-3,-1.129224245E-2
3.683895352E2,-5.583508871E-3,7.120185997E-3,-1.327031478E-2
3.684892672E2,-1.026054029E-3,5.748994183E-3,-1.339693833E-2
3.685889992E2,-4.802048672E-3,1.963311224E-4,-4.611699842E-3
3.686887312E2,-1.312319655E-2,1.296829060E-2,-1.005840022E-2
3.687884632E2,-3.558149794E-3,-1.179136219E-3,-6.009851582E-3
3.688881954E2,4.069402348E-5,-4.998053191E-4,-8.151970804E-3
3.689879274E2,1.069675898E-3,5.554680247E-3,7.168956799E-4
3.690876594E2,3.645181190E-3,-6.598738022E-3,-1.868058462E-5
3.691873914E2,2.005536109E-3,-6.599219050E-4,-2.280869754E-3
3.692871234E2,1.123531722E-2,3.692694241E-3,5.939501803E-3
3.693868554E2,9.310757741E-5,-5.698603345E-4,-4.163223319E-3
3.694865874E2,-7.627687883E-4,-3.323358484E-3,-1.967183780E-4
3.695863194E2,4.605593160E-3,1.006616163E-3,5.664386554E-4
3.696860524E2,6.295103114E-3,-1.096507302E-3,1.158820116E-3
3.697857844E2,4.936243407E-3,1.664724201E-3,1.375379739E-3
3.698855161E2,5.373319145E-3,2.690563910E-3,-2.265465446E-3
3.699852481E2,-1.683689887E-3,-4.438424017E-3,4.593776073E-3
3.700849801E2,3.406037576E-4,1.207896508E-3,-2.329224255E-3
3.701847121E2,1.049486571E-3,8.656664868E-4,-1.679377165E-4
3.702844441E2,-6.203025114E-4,2.613591496E-4,-3.378787311E-3
3.703841761E2,4.519029753E-4,1.315132715E-3,-2.418535296E-4
3.704839081E2,3.306663129E-4,1.052209642E-3,-2.972201910E-3
3.705836401E2,-2.645315137E-3,5.155261024E-4,-1.664813026E-3
3.706833721E2,-3.103292547E-4,-9.724521078E-4,5.432216451E-3
3.707831041E2,-1.401740359E-3,2.075828146E-3,-5.830737762E-3
3.708828358E2,4.732972011E-4,2.746062819E-3,-4.149494693E-3
3.709825678E2,9.104191558E-4,-9.683793178E-5,4.307279363E-3
3.710822998E2,2.440612763E-3,5.088527105E-4,-1.027456718E-3
3.711820318E2,1.972767059E-3,-3.843429440E-4,3.467198694E-4
3.712817638E2,-1.052551321E-3,-2.477901871E-4,1.060056500E-3
3.713814958E2,-1.425683149E-3,-2.723664278E-3,5.527107976E-3
3.714812278E2,2.539757174E-3,1.359466463E-3,-2.338548889E-3
3.715809598E2,1.398786902E-3,4.280352732E-4,-8.171388763E-4
3.716806918E2,1.166256145E-3,-3.350221785E-3,-1.745587331E-3
3.717804238E2,-3.663186915E-3,-1.032741275E-4,-8.619775763E-4
3.718801558E2,4.674101947E-4,-6.461168523E-4,2.525234595E-4
3.719798888E2,3.708221950E-3,2.092993353E-3,1.352323685E-3
3.720796208E2,-2.350592054E-3,-2.748395200E-4,-1.891151071E-3
3.721793528E2,4.670445807E-3,-1.394150313E-3,1.111521851E-5
3.722790848E2,-4.045764217E-5,-1.299472176E-3,5.447431467E-4
3.723788168E2,-1.178020961E-3,1.849985099E-3,1.622807002E-3
3.724785488E2,2.404070925E-3,-3.211161820E-3,7.527792826E-3
3.725782808E2,-6.909535732E-4,5.760599161E-4,2.327468246E-5
3.726780128E2,2.866947325E-4,3.862592857E-4,6.243151147E-4
3.727777448E2,1.385951298E-3,-1.120914938E-3,-6.167509127E-4
3.728774772E2,2.867347794E-4,-5.193108227E-4,-7.230073679E-4
3.729772092E2,3.112593200E-3,-1.354283653E-3,3.285484388E-3
3.730769412E2,3.162955400E-3,2.276909770E-3,-8.119390113E-4
3.731766732E2,1.608276973E-3,-1.384638483E-3,1.453597564E-3
3.732764052E2,-7.833054988E-4,-1.391931204E-3,8.940746775E-4
3.733761372E2,-3.720176406E-3,-2.096990123E-3,3.232584568E-4
3.734758692E2,1.477226615E-4,-1.015057554E-3,3.714383347E-4
3.735756012E2,-1.496652025E-3,-2.224234864E-3,-2.328472910E-4
3.736753332E2,4.603649722E-4,-9.784841677E-5,2.773052547E-4
3.737750652E2,-3.121523187E-3,8.848113357E-4,1.586773898E-3
3.738747976E2,-2.307686489E-3,-2.099370584E-3,-1.181029947E-3
3.739745296E2,-4.265123047E-3,-2.708442044E-3,-2.505149227E-3
3.740742616E2,-5.345338024E-3,-4.399339668E-3,5.925701931E-3
3.741739936E2,6.719342200E-4,-1.952594030E-3,1.608075458E-3
3.742737256E2,-2.535691252E-3,-2.940179547E-4,-7.960875519E-4
3.743734576E2,1.569360029E-5,-7.670855266E-4,-7.978356443E-4
3.744731896E2,-1.739406027E-3,2.895689802E-3,-9.401645511E-4
3.745729226E2,1.040934119E-3,2.147485036E-3,-1.264537568E-3
3.746726546E2,2.381797880E-3,-1.003761310E-3,-1.154027763E-3
3.747723866E2,-9.718665387E-5,9.002168081E-4,-1.927540870E-4
3.748721185E2,2.489348408E-3,-1.167168608E-3,1.492362935E-3
3.749718505E2,-2.458566800E-3,-3.369149985E-3,5.203053588E-4
3.750715825E2,4.794466775E-3,3.432261292E-4,-5.451978650E-4
3.751713145E2,1.529684872E-3,-4.165521357E-3,9.275848977E-3
3.752710465E2,-1.394250547E-3,-1.850596513E-3,2.599701518E-3
3.753707785E2,-1.299936557E-3,6.074692355E-4,-1.971388701E-4
3.754705105E2,-8.268828969E-4,-2.568265190E-4,-1.019478077E-4
3.755702425E2,4.434698494E-4,1.495705452E-3,-9.052694077E-4
3.756699745E2,-1.006861916E-3,-2.740092576E-3,3.499047365E-3
3.757697065E2,2.691951580E-3,2.329642884E-4,-1.706594136E-3
3.758694380E2,3.264903789E-4,-2.182416618E-3,9.685533587E-5
3.759691700E2,-4.922758089E-4,-4.134276242E-4,5.118191475E-4
3.760689020E2,3.311184468E-3,1.246455126E-3,8.804922691E-4
3.761686340E2,2.620766871E-3,1.432535821E-3,-1.333644614E-3
3.762683660E2,-2.767723054E-3,-7.315827534E-4,-4.279362969E-3
3.763680980E2,-7.668012986E-4,1.775816781E-3,-1.225102809E-3
3.764678300E2,5.433734972E-3,1.587920822E-3,-2.650164533E-3
3.765675620E2,4.386099055E-3,-1.343998010E-3,3.217540216E-3
3.766672940E2,1.291999826E-3,-3.437495325E-4,2.375610173E-3
3.767670260E2,-5.264868028E-3,-1.530623995E-3,3.579362761E-3
3.768667578E2,-2.114348114E-3,-9.938452858E-4,-4.350861418E-4
3.769664898E2,-1.548261498E-3,-8.608197095E-4,-1.104508992E-4
3.770662218E2,3.575013485E-3,-5.755448947E-4,2.187197329E-3
3.771659538E2,1.422811649E-3,2.723868936E-3,-2.705832478E-3
3.772656858E2,3.721855115E-3,-9.496437851E-4,2.678554272E-3
3.773654178E2,1.674670610E-3,4.067476839E-4,-1.731763012E-3
3.774651498E2,4.442521604E-4,-1.042631804E-3,-7.988701109E-4
3.775648808E2,4.407266388E-4,1.938676578E-4,-4.702277947E-4
3.776646138E2,3.487843787E-4,1.684569404E-3,4.246026510E-4
3.777643448E2,2.468993189E-4,5.160095170E-4,-8.557183901E-4
3.778640768E2,1.665730029E-3,3.991697449E-4,2.314238343E-3
3.779638092E2,-1.137728919E-3,1.723840833E-3,-4.016226623E-3
3.780635412E2,2.999073360E-3,2.254413906E-3,1.017274568E-3
3.781632732E2,7.428813260E-4,-2.070866060E-3,1.333670574E-3
3.782630052E2,1.069220132E-3,-1.552664675E-3,1.212767209E-3
3.783627372E2,1.188326860E-3,-2.266908530E-3,2.459118143E-3
3.784624692E2,1.268208725E-3,-2.945929300E-3,-1.052382169E-3
3.785622012E2,-1.334587228E-3,2.320804866E-3,-2.343896776E-3
3.786619332E2,-2.169919200E-3,2.871532342E-4,-2.401150763E-3
3.787616652E2,-3.160177264E-3,-1.956887427E-4,-1.735876082E-3
3.788613972E2,1.319366973E-3,-6.206263206E-4,-1.711514546E-3
3.789611293E2,-2.434360096E-3,3.740727669E-3,-6.419856567E-3
3.790608613E2,3.579540178E-3,-2.697613556E-3,3.739890875E-3
3.791605933E2,-2.181315562E-3,6.402957952E-4,9.426049655E-4
3.792603253E2,-3.343848744E-3,2.531655366E-3,5.671919789E-4
3.793600573E2,1.142841997E-3,4.886876559E-4,-3.769071191E-4
3.794597893E2,2.428743057E-3,2.092834911E-4,-1.917562447E-3
3.795595213E2,-5.047003273E-3,-5.258172750E-3,4.031707533E-3
3.796592523E2,-2.968634246E-3,-1.213084441E-3,1.626353944E-3
3.797589843E2,3.277626238E-4,2.244629432E-3,-1.984264236E-3
3.798587163E2,4.281841684E-4,-5.095131928E-4,2.022334840E-3
3.799584485E2,2.766147023E-3,-2.054552780E-3,-1.628723810E-3
3.800581805E2,-3.188878763E-3,-2.523548901E-3,6.396214012E-4
3.801579125E2,-2.661337843E-3,-8.511742344E-4,-1.883195248E-3
3.802576445E2,1.102065551E-3,-3.970012767E-4,1.872660825E-3
3.803573765E2,-9.130864055E-4,-1.564713893E-3,-7.497452898E-4
3.804571085E2,-2.921280102E-4,4.621822154E-5,1.213393174E-3
3.805568405E2,-8.571555372E-5,3.816331737E-4,-1.824055798E-3
3.806565725E2,-6.835363805E-3,1.152531942E-3,-4.080674145E-3
3.807563045E2,4.232713254E-4,3.844363382E-4,-2.449649619E-3
3.808560355E2,1.116781612E-3,-9.381711716E-4,4.779653624E-3
3.809557679E2,-2.182381228E-3,1.792104100E-3,-1.365730306E-3
3.810554999E2,-9.640114731E-4,4.268070916E-4,5.981120048E-4
3.811552319E2,2.220869064E-3,-4.875333980E-3,2.064159606E-3
3.812549639E2,-3.376323264E-3,-1.851622015E-3,1.646869467E-3
3.813546959E2,-1.764205517E-3,7.414479041E-4,-4.827342345E-4
3.814544279E2,-1.169419265E-4,-1.511497190E-3,5.230067298E-3
3.815541599E2,4.090720788E-3,7.482798537E-5,-2.999357414E-3
3.816538919E2,-8.485802682E-4,-1.896407339E-4,-4.516371991E-4
3.817536229E2,-9.743428673E-4,1.489102608E-3,-5.449600518E-3
3.818533549E2,-3.530372051E-4,-1.684437622E-3,3.734676167E-3
3.819530863E2,-2.681423910E-3,-1.201037085E-3,-8.806631085E-4
3.820528183E2,4.931128351E-4,-2.516841050E-5,-2.414942719E-3
3.821525503E2,3.258421319E-3,1.353297848E-3,-7.583988830E-3
3.822522823E2,-4.504847806E-3,1.427067444E-3,-8.390236180E-4
3.823520143E2,1.080532093E-3,-3.110488178E-3,2.105096355E-3
3.824517463E2,-5.749168340E-4,-2.730839420E-3,-8.360340726E-4
3.825514773E2,1.213429729E-3,-9.821197018E-4,-2.205084078E-3
3.826512093E2,1.176399412E-3,1.032653265E-3,2.135243267E-3
3.827509413E2,-9.623670019E-3,2.992060035E-5,1.298082061E-3
3.828506733E2,2.113793511E-3,-3.784084227E-3,1.948285499E-3
3.829504053E2,-3.494811244E-3,2.234163694E-4,-2.172035631E-3
3.830501373E2,-3.116814885E-3,-1.850939589E-5,-1.836032141E-3
3.831498693E2,1.154322876E-3,-1.697941218E-3,-3.851470537E-4
3.832496003E2,-2.558656270E-4,3.086452838E-3,-5.302445963E-3
3.833493323E2,-2.778328490E-3,-3.175372258E-3,7.621529512E-4
3.834490643E2,2.512460342E-4,7.101685624E-4,2.536689863E-5
3.835487963E2,-2.632493852E-5,-6.046364433E-4,1.211548806E-3
3.836485283E2,-2.974555828E-3,-4.107006534E-4,-1.821666025E-3
3.837482603E2,-3.144463990E-3,2.619064413E-3,-3.701596288E-3
3.838479913E2,-4.566447809E-3,-1.564070350E-3,4.796952475E-3
3.839477231E2,-3.746862756E-3,-8.979130071E-4,-3.384258598E-4
3.840474551E2,-1.005034661E-3,2.036353108E-3,-3.434233833E-3
3.841471871E2,4.353816621E-3,-1.537413104E-3,1.317529241E-4
3.842469191E2,3.106912365E-3,-2.857039799E-4,9.087423095E-4
3.843466501E2,-1.197390258E-3,6.763014244E-4,4.027368268E-4
3.844463821E2,-1.203123014E-3,-2.128334017E-5,-7.799920859E-4
3.845461141E2,-1.110589132E-3,-1.923009171E-3,5.086977035E-4
3.846458461E2,2.889932366E-3,6.717959186E-4,-6.492168177E-4
3.847455781E2,-8.531461935E-4,-7.642408018E-4,-1.868014690E-3
3.848453091E2,4.441933706E-3,3.268875647E-3,-6.149326451E-3
3.849450414E2,-2.360009821E-3,6.181331701E-4,-1.531381509E-3
3.850447734E2,-5.467144772E-3,-7.215328515E-4,-6.133544375E-4
3.851445054E2,4.308860283E-3,-8.175453404E-4,1.505953725E-3
3.852442374E2,-4.622159177E-4,-8.675906574E-4,-2.674353309E-4
3.853439684E2,1.576286275E-3,-1.399421366E-3,-1.396354171E-3
3.854437004E2,-5.445245653E-3,5.658357986E-4,8.429620648E-4
3.855434324E2,3.154443111E-3,6.085270434E-4,-1.343278447E-3
3.856431644E2,-1.965474803E-3,2.852038015E-4,-9.699026123E-6
3.857428964E2,-1.736488426E-3,3.593580099E-3,-1.209196169E-3
3.858426274E2,-8.384302491E-4,-1.217333949E-3,2.133096103E-3
3.859423593E2,-1.046075369E-3,3.789978800E-3,-4.889251199E-3
3.860420913E2,-3.749223659E-3,5.473510246E-4,1.483920845E-3
3.861418233E2,2.408482833E-4,1.235328615E-3,4.518156638E-4
3.862415543E2,1.669799909E-3,1.283276593E-3,-1.311045256E-3
3.863412863E2,-2.464122605E-3,-8.779513300E-4,1.030719955E-3
3.864410183E2,8.791040163E-4,1.693881117E-3,-4.249904305E-3
3.865407503E2,1.061036717E-3,4.899230553E-4,-2.180223819E-4
3.866404813E2,2.040169202E-4,-6.036605337E-4,2.070656978E-3
3.867402133E2,4.170843167E-4,-2.752419095E-3,1.139390748E-3
3.868399453E2,-9.435875108E-5,1.411030418E-3,5.063109566E-4
3.869396770E2,2.290845849E-3,1.302553574E-5,-1.627116930E-3
3.870394080E2,-1.419607899E-3,-2.561899368E-3,4.974494688E-3
3.871391400E2,2.123865299E-3,1.146302791E-3,-1.491828356E-3
3.872388720E2,4.018879961E-3,-4.087271227E-4,5.048741587E-4
3.873386040E2,9.277994977E-4,-1.820867416E-3,2.500872128E-3
3.874383350E2,-3.273286391E-3,-4.917267361E-4,3.072537947E-3
3.875380670E2,5.494393408E-4,-9.224677342E-4,-2.276974265E-3
3.876377990E2,7.802603068E-4,-6.915096892E-4,1.267050393E-3
3.877375300E2,-8.728372632E-5,3.536529257E-4,6.028958596E-4
3.878372620E2,2.869447460E-3,1.955057378E-4,-1.009230269E-3
3.879369947E2,9.202050278E-4,1.619162387E-3,-1.745349728E-4
3.880367267E2,-2.071601804E-3,-4.167950712E-3,8.185775951E-4
3.881364577E2,-5.329473875E-3,3.062758478E-4,7.423348725E-4
3.882361897E2,-9.236787446E-5,1.837224932E-3,-1.138123102E-3
3.883359217E2,9.196066530E-4,1.933333464E-3,-3.700246336E-3
3.884356527E2,1.274504350E-3,-8.589127101E-4,-2.493040403E-3
3.885353847E2,2.832240891E-3,3.794475924E-5,4.485299345E-3
3.886351167E2,-9.823334403E-4,-1.635921188E-3,5.186340772E-3
3.887348487E2,-3.220477607E-3,-1.684201416E-3,2.390581649E-3
3.888345797E2,-3.719694912E-3,8.309581899E-4,-1.790869399E-3
3.889343109E2,1.832813723E-4,3.465692862E-4,5.978451809E-4
3.890340429E2,-1.002319041E-3,-1.136894803E-3,-3.221378196E-3
3.891337739E2,-6.799865514E-4,-3.129421500E-3,5.095027387E-3
3.892335059E2,-1.919778064E-3,-7.948810235E-4,1.787228975E-3
3.893332379E2,-4.941878724E-4,-2.011169214E-3,5.266449880E-4
3.894329689E2,-1.469640993E-3,-1.996820793E-3,-1.588636194E-3
3.895327009E2,2.016628627E-3,2.345825313E-3,-5.301902420E-4
3.896324329E2,2.358719241E-3,8.020770038E-4,-1.521930099E-4
3.897321639E2,2.761044074E-3,-3.942256793E-3,7.387507707E-3
3.898318959E2,-5.135734566E-3,-1.840226934E-3,1.093653962E-3
3.899316288E2,-2.576925326E-3,3.572382033E-3,-8.339419728E-4
3.900313598E2,4.220903385E-3,1.881379983E-3,2.534548985E-4
3.901310918E2,1.522565377E-3,-4.567537108E-4,1.874378650E-4
3.902308238E2,-2.285923692E-4,-2.762172138E-3,7.083788980E-3
3.903305548E2,1.178179285E-3,-9.217462502E-5,-1.004610909E-3
3.904302868E2,-2.449061256E-3,-9.079117444E-4,-8.326157695E-4
3.905300188E2,1.645282377E-3,-1.181900734E-4,-6.888050702E-4
3.906297498E2,9.446252370E-4,-7.011904963E-4,-4.796055146E-4
3.907294818E2,6.940844469E-4,-4.095247714E-4,7.043337682E-4
3.908292138E2,3.227831330E-4,-1.082962379E-3,2.531812526E-3
3.909289445E2,9.766151197E-4,3.088626079E-3,-2.750335960E-3
3.910286765E2,4.134302028E-3,1.464506146E-3,-2.359150210E-3
3.911284085E2,2.832446713E-3,2.422200050E-3,7.551445160E-4
3.912281395E2,-7.309878711E-4,-1.490379451E-3,5.445122952E-4
3.913278715E2,9.234377649E-5,-1.680641202E-3,6.911279168E-3
3.914276025E2,3.032272216E-4,-6.655016914E-4,2.473637462E-3
3.915273345E2,6.079082377E-4,-9.511798853E-4,1.038771356E-3
3.916270665E2,3.545907093E-4,-1.881033531E-4,-1.768316142E-4
3.917267975E2,-1.216486329E-3,-6.931229727E-4,-1.373423729E-3
3.918265295E2,-1.295990078E-3,-2.658801153E-3,3.081930801E-3
3.919262608E2,-5.505678710E-3,4.178484669E-4,-4.307840136E-4
3.920259918E2,-7.380499155E-4,8.540861309E-4,-9.432036895E-4
3.921257238E2,-2.178554423E-3,9.828530019E-4,-2.705791965E-3
3.922254558E2,1.927606645E-3,-1.351860352E-3,5.936037051E-4
3.923251868E2,1.806154847E-3,-2.271821722E-4,-2.758369781E-3
