"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.819067509E2,1.706451416E-2,8.414002991E0,5.116959229E0
4.820064827E2,-3.037184143E-1,8.066575470E0,5.617368622E0
4.821062147E2,-1.502874756E-1,7.824379120E0,5.856421509E0
4.822059467E2,-1.437011719E-2,7.657625885E0,6.030210114E0
4.823056797E2,4.176315308E-2,7.727829895E0,6.150859222E0
4.824054117E2,-7.080276489E-2,7.540120239E0,6.400689697E0
4.825051437E2,5.957611084E-2,7.594756622E0,6.427184601E0
4.826048767E2,2.004331970E-1,7.282655640E0,6.455326080E0
4.827046087E2,-1.496887207E-2,7.533533936E0,6.490353241E0
4.828043407E2,3.701802063E-1,7.451504517E0,6.275998993E0
4.829040727E2,8.711883545E-2,7.525001678E0,6.354286194E0
4.830038059E2,-1.451980591E-2,7.555089111E0,6.203699341E0
4.831035379E2,-7.664062500E-2,7.670050049E0,6.096671906E0
4.832032699E2,1.167572021E-1,7.783963165E0,6.121819611E0
4.833030019E2,2.273771667E-1,7.623945923E0,6.027066650E0
4.834027349E2,2.433938599E-1,7.825127563E0,5.908812561E0
4.835024669E2,3.252735901E-1,7.852071533E0,5.897286530E0
4.836021989E2,2.427951050E-1,8.246052246E0,5.389692078E0
4.837019309E2,1.187031555E-1,8.632847900E0,5.056185608E0
4.838016639E2,-1.299298096E-1,8.878786469E0,4.492008820E0
4.839013959E2,2.342628479E-1,8.925040283E0,4.690795441E0
4.840011278E2,1.124162292E-1,8.766968994E0,4.646188202E0
4.841008608E2,-4.161346436E-2,8.696764984E0,4.917723541E0
4.842005928E2,-2.080673218E-2,8.623267822E0,4.949008484E0
4.843003248E2,3.367996216E-2,8.564739532E0,4.523593140E0
4.844000568E2,-1.300794983E-1,8.443491669E0,4.131109314E0
4.844997898E2,-2.454895020E-2,8.491691437E0,5.026846619E0
4.845995218E2,1.017883301E-2,8.276588745E0,5.492977295E0
4.846992538E2,-3.384461975E-1,8.214168549E0,5.428012390E0
4.847989868E2,2.649490356E-2,7.980504456E0,5.829327850E0
4.848987188E2,2.127076721E-1,7.164551239E0,6.797065430E0
4.849984513E2,1.543290710E-1,7.196884003E0,6.319708099E0
4.850981833E2,1.522334290E-1,7.564669189E0,6.095324707E0
4.851979163E2,2.454895020E-1,7.795638885E0,5.813161469E0
4.852976483E2,2.183958435E-1,7.909851379E0,5.795797577E0
4.853973803E2,-1.091230774E-1,8.083190918E0,5.570516052E0
4.854971133E2,1.392105103E-2,7.908653870E0,5.736969910E0
4.855968453E2,2.592608643E-1,7.795489197E0,6.098318481E0
4.856965773E2,2.218386841E-1,7.627987518E0,6.262826385E0
4.857963103E2,9.699829102E-2,7.373067627E0,6.046077118E0
4.858960423E2,-1.287322998E-2,7.590415649E0,6.206842804E0
4.859957742E2,1.393601990E-1,7.687413940E0,6.061944122E0
4.860955062E2,8.382568359E-2,7.795189819E0,5.961952057E0
4.861952392E2,3.656895447E-1,7.655530243E0,6.245013428E0
4.862949712E2,7.259902954E-2,7.849975891E0,6.311924286E0
4.863947032E2,4.460723877E-2,7.700137482E0,6.208040314E0
4.864944362E2,3.278182983E-2,7.663613434E0,6.306086426E0
4.865941682E2,1.061293030E-1,7.740703125E0,6.323749695E0
4.866939002E2,-1.646575928E-3,7.598349152E0,5.818400574E0
4.867936322E2,-7.214996338E-2,7.619455261E0,5.996530151E0
4.868933652E2,1.081351318E0,7.953261108E0,6.850653992E0
4.869930971E2,9.493258667E-1,7.953410797E0,6.453829193E0
4.870928301E2,-2.571652222E-1,7.653584290E0,6.263275452E0
4.871925621E2,-2.680924988E-1,7.572752380E0,6.001469879E0
4.872922941E2,6.900650024E-2,7.620802460E0,5.934708710E0
4.873920261E2,-5.538482666E-2,7.466323700E0,5.798941040E0
4.874917591E2,-9.999206543E-2,7.432194672E0,5.394482117E0
4.875914911E2,6.113287354E-1,8.309220886E0,6.169570312E0
4.876912231E2,1.606459351E0,8.290809174E0,7.573051758E0
4.877909561E2,1.098266144E0,8.703351288E0,5.889053650E0
4.878906881E2,-4.840933228E-1,8.713679810E0,5.115911407E0
4.879904206E2,-8.068222046E-1,8.637637939E0,4.105512543E0
4.880901536E2,4.490661621E-3,8.408614197E0,4.193230133E0
4.881898856E2,5.023553467E-1,8.109536133E0,5.046605530E0
4.882896176E2,5.080435181E-1,7.951614532E0,5.596561890E0
4.883893506E2,5.435197449E-1,8.020471344E0,6.671177216E0
4.884890826E2,8.898994446E-1,8.447832642E0,6.456822968E0
4.885888146E2,-4.191284180E-2,7.828570404E0,6.128405914E0
4.886885476E2,-2.633024597E-1,7.409441986E0,6.143374786E0
4.887882796E2,-3.487747192E-2,7.244335327E0,6.139482880E0
4.888880116E2,5.769003296E-1,7.367678833E0,6.328839111E0
4.889877438E2,6.005511475E-1,7.629783783E0,6.298601990E0
4.890874758E2,4.513114929E-1,7.733967133E0,6.376440125E0
4.891872078E2,2.404000854E-1,7.698939972E0,6.201004944E0
4.892869408E2,8.996292114E-2,7.545059967E0,5.929020538E0
4.893866728E2,2.263293457E-1,7.580236816E0,5.917344818E0
4.894864048E2,2.823129272E-1,7.746990051E0,5.979166260E0
4.895861378E2,2.923420715E-1,7.722890167E0,6.176006927E0
4.896858698E2,2.722837830E-1,7.702831879E0,6.123466187E0
4.897856018E2,1.821711731E-1,7.693700867E0,5.951773224E0
4.898853348E2,2.493814087E-1,7.726782074E0,6.248905334E0
4.899850673E2,3.477268982E-1,7.568261719E0,6.240073700E0
4.900848003E2,2.751278687E-1,7.601941681E0,6.381679230E0
4.901845323E2,3.013233948E-1,7.644303589E0,6.298901367E0
4.902842643E2,2.327659607E-1,7.699838104E0,6.217321014E0
4.903839973E2,3.484753418E-1,7.443720703E0,6.302194519E0
4.904837293E2,2.472857666E-1,7.441175995E0,6.418352966E0
4.905834613E2,3.673361206E-1,7.493716736E0,6.471791840E0
4.906831943E2,5.319937134E-1,7.521708527E0,6.408623199E0
4.907829263E2,2.417472839E-1,7.532486115E0,6.421346741E0
4.908826583E2,2.134561157E-1,7.617359619E0,6.368057556E0
4.909823917E2,1.999841309E-1,7.599696350E0,6.351591797E0
4.910821237E2,4.129911804E-1,7.547454987E0,6.287674713E0
4.911818557E2,1.857637024E-1,7.467072144E0,6.191574554E0
4.912815887E2,2.664459229E-1,7.466473389E0,6.328539734E0
4.913813207E2,2.383044434E-1,7.561226349E0,6.425837402E0
4.914810537E2,2.377056885E-1,7.529342651E0,6.490053864E0
4.915807857E2,2.073188782E-1,7.428901520E0,6.356381836E0
4.916805177E2,2.243833923E-1,7.681276703E0,6.258635101E0
4.917802507E2,2.797682190E-1,7.847880249E0,6.032605133E0
4.918799827E2,2.775228882E-1,7.859555969E0,5.930667114E0
4.919797138E2,1.869612122E-1,7.884853363E0,5.930367737E0
4.920794468E2,2.661465454E-1,7.922125854E0,5.928272095E0
4.921791788E2,6.002517700E-2,7.863447876E0,5.712121582E0
4.922789108E2,-1.110690308E-1,8.175698547E0,5.234464874E0
4.923786438E2,-2.136058044E-1,8.246351624E0,4.526437225E0
4.924783758E2,-4.104464722E-1,8.757688293E0,3.321592712E0
4.925781088E2,8.481362915E-1,9.354347534E0,4.187541962E0
4.926778408E2,1.847308502E0,9.575288086E0,5.448519745E0
4.927775728E2,3.281176758E-1,8.906778259E0,5.069657593E0
4.928773058E2,-5.457650757E-1,8.701405334E0,4.388873291E0
4.929770386E2,-1.138981476E0,8.172854462E0,4.037553864E0
4.930767706E2,-5.281018066E-1,8.410859528E0,4.408781891E0
4.931765036E2,4.986131287E-1,8.412057037E0,5.236560516E0
4.932762356E2,8.111631775E-1,8.419990540E0,5.848038940E0
4.933759686E2,1.052311707E-1,8.096962280E0,6.116879883E0
4.934757006E2,-4.364923096E-1,7.061715088E0,5.489684143E0
4.935754326E2,-4.011657715E-1,8.110583954E0,5.699547729E0
4.936751656E2,1.235979767E0,9.646539917E0,4.724475403E0
4.937748976E2,4.454736328E-1,9.109905853E0,5.172643433E0
4.938746296E2,-3.881428528E-1,7.825277252E0,5.708529053E0
4.939743626E2,-5.125341797E-1,8.153993683E0,4.566104736E0
4.940740939E2,-1.975891113E-1,8.328381042E0,4.640200653E0
4.941738269E2,5.777984619E-2,8.617579651E0,5.192851410E0
4.942735589E2,-1.960922241E-2,8.448581085E0,5.507946167E0
4.943732909E2,-5.559439087E-1,8.926237793E0,5.449268188E0
4.944730239E2,-4.950205994E-1,7.700137482E0,6.012247467E0
4.945727559E2,7.694000244E-2,7.343728638E0,6.062542877E0
4.946724879E2,2.128573608E-1,7.511679382E0,6.094127197E0
4.947722209E2,1.887574768E-1,7.905809784E0,6.249055023E0
4.948719529E2,5.089416504E-2,7.775281219E0,6.399941254E0
4.949716859E2,9.116043091E-2,7.230863342E0,6.750512238E0
4.950714180E2,-2.844085693E-2,7.308551788E0,6.768624573E0
4.951711500E2,-1.782792664E-1,7.253915405E0,6.770121460E0
4.952708830E2,2.290237427E-2,7.142097931E0,6.607260132E0
4.953706150E2,1.359173584E-1,7.242838440E0,6.731501770E0
4.954703480E2,1.305285645E-1,7.248825989E0,6.820267181E0
4.955700800E2,4.879852295E-2,7.298672333E0,6.720873871E0
4.956698120E2,-1.841171265E-2,7.306306458E0,6.685996399E0
4.957695450E2,-5.538482666E-2,7.383545837E0,6.661447449E0
4.958692770E2,8.128097534E-2,7.689210205E0,6.337371368E0
4.959690090E2,-1.100212097E-1,7.848179626E0,5.845943298E0
4.960687420E2,5.852828979E-2,7.826474762E0,5.907615051E0
4.961684740E2,-4.221221924E-2,7.785609741E0,5.598358154E0
4.962682070E2,8.457412720E-2,8.304430847E0,5.510041809E0
4.963679390E2,1.234931946E-1,8.677006073E0,4.927303619E0
4.964676710E2,1.001417542E-1,9.202563171E0,4.308340759E0
4.965674040E2,4.206253052E-2,9.282946014E0,3.979774017E0
4.966671360E2,-1.103205872E-1,9.164242859E0,4.146078186E0
4.967668690E2,-1.878593445E-1,8.907975769E0,4.341122589E0
4.968666010E2,-2.639012146E-1,8.640631714E0,4.692292328E0
4.969663330E2,-1.710942078E-1,8.220006409E0,5.286406860E0
4.970660665E2,-2.047741699E-1,7.878716125E0,5.751789093E0
4.971657985E2,-6.870712280E-2,7.847281494E0,5.957611084E0
4.972655315E2,1.805245972E-1,7.816744995E0,6.090983734E0
4.973652635E2,-1.472937012E-1,7.652386780E0,6.094426575E0
4.974649955E2,-4.610412598E-2,7.607330475E0,6.108946381E0
4.975647285E2,-1.362167358E-1,7.589218140E0,6.533762970E0
4.976644605E2,-1.067280579E-1,7.365134125E0,6.576424255E0
4.977641935E2,-3.061134338E-1,7.376211090E0,6.302493896E0
4.978639255E2,-1.796264648E-2,7.657775574E0,6.314169617E0
4.979636575E2,3.071612549E-1,7.620952148E0,6.466552734E0
4.980633907E2,1.721420288E-2,7.587571564E0,6.224955139E0
4.981631227E2,-7.948471069E-2,7.698191528E0,6.246210938E0
4.982628547E2,5.089416504E-2,7.768844604E0,5.911357269E0
4.983625877E2,-1.619631958E-1,7.844736786E0,5.873635712E0
4.984623197E2,-6.436614990E-2,7.897127838E0,5.962401123E0
4.985620527E2,5.373825073E-2,7.875722351E0,5.777535553E0
4.986617847E2,3.457809448E-2,8.034691772E0,5.350623322E0
4.987615167E2,4.236190796E-2,8.789272614E0,4.692442017E0
4.988612497E2,-2.110610962E-2,9.297615509E0,3.717519379E0
4.989609817E2,-2.948867798E-2,9.310638428E0,3.824397125E0
4.990607136E2,-3.023712158E-2,9.325457611E0,3.955374756E0
4.991604456E2,5.403762817E-2,9.247469788E0,4.228706360E0
4.992601776E2,-1.200503540E-1,8.966204681E0,4.304897919E0
4.993599106E2,-3.267704773E-1,8.856183472E0,4.410278778E0
4.994596426E2,-3.653901672E-1,8.587791595E0,4.435875549E0
4.995593756E2,-3.971241760E-1,8.790769501E0,4.442611542E0
4.996591076E2,-3.713777161E-1,8.893306274E0,4.568499756E0
4.997588396E2,-2.848576355E-1,8.872948608E0,4.448150024E0
4.998585726E2,-3.559597778E-1,8.962761841E0,4.531376953E0
4.999583046E2,-2.619552612E-1,8.720864868E0,4.727469177E0
5.000580384E2,-2.007325745E-1,8.366701355E0,5.143603821E0
5.001577704E2,-6.167175293E-2,7.880063324E0,5.636528778E0
5.002575024E2,-3.739224243E-1,7.959548035E0,5.474565582E0
5.003572354E2,-3.128494263E-1,8.111182709E0,5.465883636E0
5.004569674E2,5.403762817E-2,8.300988007E0,5.477858734E0
5.005567004E2,3.095562744E-1,8.017627258E0,5.751489716E0
5.006564324E2,2.119592285E-1,7.953859863E0,5.985453186E0
5.007561644E2,-1.347198486E-2,7.591912537E0,6.195167084E0
5.008558974E2,6.376739502E-2,7.636519775E0,6.191424866E0
5.009556294E2,3.023712158E-2,7.748037872E0,6.140830078E0
5.010553620E2,1.957928467E-1,7.763455811E0,5.999523926E0
5.011550940E2,4.074526978E-1,7.938591614E0,5.923631744E0
5.012548260E2,6.146218872E-1,7.875572662E0,5.867199097E0
5.013545590E2,3.817062378E-1,8.139174500E0,5.417085114E0
5.014542910E2,-5.867797852E-2,8.300089874E0,5.354664917E0
5.015540240E2,-1.422042847E-2,8.118367767E0,5.549260254E0
5.016537560E2,2.736309814E-1,7.960595856E0,5.890101471E0
5.017534880E2,4.793032837E-1,7.624844055E0,6.121819611E0
5.018532210E2,4.767585754E-1,7.768096161E0,6.155499573E0
5.019529530E2,1.272354126E-2,7.644303589E0,6.184239807E0
5.020526867E2,-1.796264648E-3,7.700137482E0,6.150559845E0
5.021524187E2,-4.805007935E-2,7.790699158E0,5.532495117E0
5.022521507E2,1.685494995E-1,7.910599823E0,5.637426910E0
5.023518837E2,2.520758057E-1,8.071664886E0,5.608686676E0
5.024516157E2,1.796264648E-1,8.398435364E0,4.945266266E0
5.025513487E2,4.790039062E-3,8.989256744E0,4.474495239E0
5.026510807E2,2.395019531E-3,9.084758148E0,4.170028381E0
5.027508127E2,3.173400879E-2,8.791817322E0,4.592000885E0
5.028505457E2,3.670367432E-1,8.203989716E0,5.479505310E0
5.029502777E2,3.574566650E-1,7.907007294E0,5.625451813E0
5.030500104E2,1.068777466E-1,7.849227448E0,5.822591858E0
5.031497424E2,1.453477478E-1,7.595654755E0,6.301446075E0
5.032494744E2,3.583547974E-1,7.706873474E0,6.157445526E0
5.033492074E2,2.704875183E-1,7.811206512E0,6.076912994E0
5.034489394E2,2.439926147E-1,7.830216980E0,6.319857788E0
5.035486724E2,1.222956848E-1,7.754773865E0,6.213578796E0
5.036484044E2,2.435435486E-1,7.619155884E0,6.046825562E0
5.037481374E2,2.719844055E-1,7.666457520E0,6.124514008E0
5.038478694E2,1.363664246E-1,7.772886200E0,5.856720886E0
5.039476014E2,8.352630615E-2,7.945626984E0,5.711822205E0
5.040473342E2,1.237925720E-1,8.214916992E0,5.416336670E0
5.041470662E2,-7.604187012E-2,8.427924042E0,5.341941376E0
5.042467992E2,-3.706292725E-1,8.318351898E0,5.354964294E0
5.043465312E2,-1.347198486E-1,8.273145905E0,5.362598419E0
5.044462632E2,2.615061951E-1,8.198451233E0,5.335504761E0
5.045459962E2,6.713539124E-1,8.272996216E0,5.164260864E0
5.046457282E2,5.183720398E-1,8.239465942E0,5.287754059E0
5.047454612E2,3.516188049E-1,7.974816284E0,5.840704193E0
5.048451932E2,2.044747925E-1,7.818391571E0,6.086343384E0
5.049449252E2,2.201921082E-1,7.755222931E0,5.883964233E0
5.050446575E2,4.529580688E-1,7.886200562E0,5.683381348E0
5.051443895E2,5.935157776E-1,8.112829285E0,5.687273254E0
5.052441225E2,5.855822754E-1,8.003706207E0,5.648354187E0
5.053438545E2,3.356021118E-1,8.010591888E0,5.690566406E0
5.054435865E2,1.972897339E-1,8.100854187E0,5.583838348E0
5.055433195E2,1.639091492E-1,8.103548584E0,5.630990295E0
5.056430515E2,4.221221924E-1,8.141419830E0,5.633085938E0
5.057427845E2,4.701722717E-1,8.065976715E0,5.541775818E0
5.058425165E2,5.563929749E-1,8.122409363E0,5.632636871E0
5.059422495E2,2.668949890E-1,8.098459167E0,5.518274689E0
5.060419825E2,2.279759216E-1,8.042325897E0,5.346731415E0
5.061417145E2,6.870712280E-2,8.041727142E0,5.499264221E0
5.062414475E2,-7.304809570E-2,8.143665161E0,5.595663757E0
5.063411795E2,-9.864486694E-2,8.158035278E0,5.604046326E0
5.064409125E2,-2.020797729E-2,8.009843445E0,5.768554230E0
5.065406445E2,2.037263489E-1,8.026159515E0,5.903274078E0
5.066403765E2,1.149609375E-1,7.727829895E0,5.526956635E0
5.067401095E2,2.097138977E-1,7.984995117E0,5.431155853E0
5.068398415E2,2.411485291E-1,8.375832367E0,5.474864960E0
5.069395745E2,-6.631210327E-2,8.915160828E0,4.643194427E0
5.070393062E2,-1.011895752E-1,8.777896271E0,4.759053497E0
5.071390392E2,-3.487747192E-2,8.516390076E0,5.405259705E0
5.072387712E2,7.783813477E-2,7.952213287E0,5.824687500E0
5.073385032E2,1.866618347E-1,7.812703400E0,6.012995911E0
5.074382362E2,2.380050659E-1,7.701484680E0,5.826932831E0
5.075379682E2,1.386117554E-1,7.391329651E0,6.109395447E0
5.076377012E2,1.923500061E-1,7.438182220E0,6.215524750E0
5.077374332E2,4.490661621E-4,7.602241058E0,6.434818726E0
5.078371652E2,9.490264893E-2,7.612868958E0,6.472390594E0
5.079368982E2,2.302212524E-1,7.548203430E0,6.512357483E0
5.080366299E2,4.791535950E-1,7.381450195E0,6.449488220E0
5.081363629E2,3.564088440E-1,7.291337585E0,6.362519073E0
5.082360949E2,3.010240173E-1,7.532785492E0,6.567442932E0
5.083358279E2,2.839595032E-1,7.633975067E0,6.231541443E0
5.084355599E2,2.309696960E-1,7.722141724E0,6.149961090E0
5.085352919E2,1.137634277E-1,7.715555420E0,6.027066650E0
5.086350249E2,2.191442871E-1,7.686066742E0,6.092779999E0
5.087347569E2,1.907034302E-1,7.735314331E0,6.047424316E0
5.088344899E2,3.683839417E-1,7.906109161E0,5.897585907E0
5.089342219E2,3.499722290E-1,8.167166290E0,5.674549713E0
5.090339557E2,6.376739502E-2,8.440497894E0,4.996459808E0
5.091336877E2,1.544787598E-1,8.978628845E0,4.515360260E0
5.092334197E2,8.068222046E-2,8.822802887E0,4.648583221E0
5.093331527E2,2.697390747E-1,8.851692810E0,4.564907227E0
5.094328847E2,3.766168213E-1,8.651708679E0,4.913532257E0
5.095326177E2,1.332229614E-2,8.228538666E0,5.282814331E0
5.096323497E2,2.174977112E-1,7.823480988E0,5.615123291E0
5.097320817E2,1.218466187E-1,7.842042389E0,5.762416992E0
5.098318147E2,-4.370910645E-2,7.785609741E0,5.774242401E0
5.099315467E2,2.029779053E-1,7.833210754E0,5.854026489E0
5.100312788E2,1.948947144E-1,8.556955719E0,5.510191498E0
5.101310108E2,5.298980713E-2,8.184679871E0,5.739664307E0
5.102307438E2,1.079255676E-1,8.016579437E0,5.879174194E0
5.103304758E2,1.691482544E-1,7.643704834E0,5.964945831E0
5.104302078E2,5.463638306E-2,7.627239075E0,6.097270660E0
5.105299408E2,2.433938599E-1,7.646997986E0,6.050717468E0
5.106296728E2,2.700384521E-1,7.738008728E0,6.105653229E0
5.107294058E2,2.618055725E-1,7.782915344E0,6.133645020E0
5.108291378E2,-4.206253052E-2,7.807613983E0,6.122717743E0
5.109288698E2,-4.191284180E-3,7.959098969E0,5.901178436E0
5.110286037E2,-2.260299683E-2,8.012687531E0,5.594017181E0
5.111283357E2,1.109193420E-1,8.301886139E0,5.404062195E0
5.112280687E2,9.160949707E-2,8.273445282E0,5.326373749E0
5.113278007E2,-6.301895142E-2,7.971223755E0,5.712720337E0
5.114275337E2,-2.769241333E-2,7.940986633E0,6.038742371E0
5.115272657E2,1.956431580E-1,7.708220673E0,6.061495056E0
5.116269977E2,-2.200424194E-2,7.691904602E0,5.977369995E0
5.117267307E2,-2.080673218E-2,7.818241882E0,5.872587891E0
5.118264627E2,-1.182540894E-2,7.691904602E0,6.236930237E0
5.119261957E2,1.002914429E-1,7.556585999E0,6.344257050E0
5.120259273E2,1.100212097E-1,7.636220398E0,6.183641052E0
5.121256593E2,1.462458801E-1,7.567363586E0,6.171366577E0
5.122253923E2,1.556762695E-2,7.347470856E0,6.495592346E0
5.123251243E2,1.481918335E-1,7.299720154E0,6.744973755E0
5.124248573E2,1.727407837E-1,7.297175446E0,6.806944885E0
5.125245893E2,2.092648315E-1,7.324718170E0,6.705306244E0
5.126243213E2,2.019300842E-1,7.351961517E0,6.648125153E0
5.127240543E2,2.754272461E-2,7.403005371E0,6.502627716E0
5.128237863E2,8.158035278E-2,7.395820313E0,6.565796356E0
5.129235193E2,-2.784210205E-2,7.381150818E0,6.566544800E0
5.130232515E2,6.092330933E-2,7.296726379E0,6.660699005E0
5.131229845E2,1.612147522E-1,7.382198639E0,6.703060913E0
5.132227165E2,1.896556091E-1,7.339836731E0,6.824308777E0
5.133224485E2,3.293151855E-2,7.306007080E0,6.591542816E0
5.134221815E2,5.164260864E-2,7.294630737E0,6.558012543E0
5.135219135E2,3.876937866E-2,8.055498505E0,5.765111389E0
5.136216465E2,1.528321838E-1,8.027057648E0,5.806575165E0
5.137213785E2,1.303788757E-1,8.033793640E0,5.568869476E0
5.138211105E2,1.811233521E-2,8.053552551E0,5.554349670E0
5.139208435E2,-5.179229736E-2,8.305179291E0,5.279970245E0
5.140205757E2,-4.819976807E-2,8.848249969E0,4.579427032E0
5.141203087E2,-8.741821289E-2,9.535470886E0,3.627706146E0
5.142200407E2,-2.215393066E-2,9.642049255E0,3.391347656E0
5.143197727E2,-9.939331055E-2,9.768536224E0,3.335364075E0
5.144195057E2,-1.713935852E-1,9.760453033E0,3.293451233E0
5.145192377E2,-1.501377869E-1,9.629475403E0,3.219055939E0
5.146189707E2,-2.814147949E-2,9.719737701E0,3.092419281E0
5.147187027E2,-9.819580078E-2,9.783355408E0,3.064128113E0
5.148184347E2,2.484832764E-2,9.878856812E0,3.265758820E0
5.149181677E2,-4.281097412E-2,9.724527740E0,3.088527374E0
5.150178990E2,2.802172852E-1,9.834848328E0,3.048710175E0
5.151176320E2,3.650907898E-1,1.001252884E1,3.027604065E0
5.152173640E2,6.301895142E-2,9.680519257E0,3.231330414E0
5.153170960E2,-4.101470947E-2,9.679471436E0,3.382516022E0
5.154168290E2,-5.328918457E-2,9.538015594E0,3.253634033E0
5.155165610E2,6.855743408E-2,9.800270233E0,3.356769562E0
5.156162940E2,4.475692749E-2,9.555978241E0,3.525768127E0
5.157160260E2,4.147874451E-1,9.486672363E0,3.523223419E0
5.158157580E2,2.941383362E-1,9.874964905E0,3.390748901E0
5.159154910E2,-1.209484863E-1,9.592801666E0,2.830164642E0
5.160152237E2,-3.028202820E-1,9.597442017E0,3.448379059E0
5.161149567E2,-1.913021851E-1,9.751771088E0,3.502266998E0
5.162146887E2,-2.236349487E-1,9.736203461E0,3.465144196E0
5.163144207E2,-7.238946533E-1,9.817035370E0,3.179089050E0
5.164141537E2,-4.364923096E-1,9.832153931E0,3.136278076E0
5.165138857E2,-4.748126221E-1,9.709109802E0,2.962339783E0
5.166136187E2,-2.478845215E-1,9.858050079E0,3.208577728E0
5.167133507E2,-7.102729797E-1,9.364975433E0,1.891466675E0
5.168130827E2,-6.366261292E-1,9.726024628E0,3.326532440E0
5.169128157E2,7.607180786E-1,8.572373657E0,1.991009674E0
5.170125468E2,1.681004333E-1,9.242080994E0,4.472249908E0
5.171122798E2,-3.466790771E-1,9.208401031E0,4.212689667E0
5.172120118E2,-9.232800293E-1,9.246122589E0,4.718637543E0
5.173117438E2,-4.718188477E-1,9.153165894E0,3.809727631E0
5.174114768E2,2.634521484E-1,9.215137024E0,3.202739868E0
5.175112088E2,1.318757629E-1,9.426497498E0,3.800746307E0
5.176109408E2,-2.049238586E-1,9.549092560E0,4.152514801E0
5.177106738E2,-3.577560425E-2,9.048533478E0,3.584296417E0
5.178104058E2,2.180964661E-1,8.705446930E0,4.050427094E0
5.179101388E2,-1.308279419E-1,8.984766083E0,4.289330292E0
5.180098713E2,6.885681152E-3,9.172326050E0,4.462669830E0
5.181096033E2,4.034111023E-1,8.955127716E0,5.011278992E0
5.182093363E2,-8.855584717E-1,8.571475525E0,5.619763641E0
5.183090683E2,-4.222718811E-1,7.930658112E0,6.210884399E0
5.184088013E2,-4.652325439E-1,8.060138855E0,5.919141083E0
5.185085333E2,-5.297483826E-1,8.055648193E0,5.165308685E0
5.186082653E2,2.592159576E0,8.100405121E0,8.784183197E0
5.187079983E2,-1.185834045E0,7.382048950E0,6.794820099E0
5.188077303E2,6.227050781E-1,7.490573273E0,7.240144043E0
5.189074623E2,9.131011963E-1,8.100854187E0,6.774013367E0
5.190071954E2,4.722679138E-1,7.640860748E0,6.132447510E0
5.191069274E2,-7.822732544E-1,7.655530243E0,6.043981476E0
5.192066604E2,-1.619631958E-1,7.757917328E0,7.217541046E0
5.193063924E2,2.313439178E0,6.858737183E0,5.802982635E0
5.194061244E2,-2.157014465E-1,7.707771606E0,6.645580444E0
5.195058574E2,-1.293310547E-1,7.288044434E0,6.636299744E0
5.196055894E2,1.202898560E0,7.802524567E0,6.403084717E0
5.197053214E2,4.343966675E-1,7.661667480E0,6.356681213E0
5.198050544E2,2.719844055E-1,7.642657013E0,6.555168457E0
5.199047864E2,1.619631958E-1,7.222780151E0,6.364315338E0
5.200045197E2,4.327500916E-1,7.166197815E0,6.133495331E0
5.201042517E2,3.664379883E-1,7.545359344E0,6.058052216E0
5.202039837E2,2.984793091E-1,7.802973633E0,6.031407623E0
5.203037167E2,2.502795410E-1,7.825127563E0,6.269562378E0
5.204034487E2,2.260299683E-1,7.848778381E0,5.977369995E0
5.205031807E2,1.077758789E-1,7.806416473E0,5.803581390E0
5.206029137E2,1.543290710E-1,7.949069824E0,5.843398590E0
5.207026457E2,3.189866638E-1,7.905061340E0,6.245462494E0
5.208023777E2,-1.059796143E-1,8.214767303E0,6.012546844E0
5.209021107E2,3.239263916E-1,7.853867798E0,6.751110992E0
5.210018420E2,2.894979858E-1,7.734116821E0,6.249504089E0
5.211015750E2,2.847079468E-1,7.794141998E0,7.383994904E0
5.212013070E2,6.125262451E-1,7.569908295E0,6.289620667E0
5.213010390E2,5.104385376E-1,7.588170319E0,5.944139099E0
5.214007720E2,3.725752258E-1,7.644453278E0,5.874833221E0
5.215005040E2,2.155517578E-1,7.928412781E0,6.295009460E0
5.216002360E2,4.062551880E-1,8.215515747E0,6.145021362E0
5.216999690E2,-1.769320679E-1,8.020621033E0,5.267546082E0
5.217997010E2,-1.657054138E-1,8.420888672E0,4.799619141E0
5.218994330E2,6.960525513E-1,9.147178345E0,3.983516235E0
5.219991660E2,5.623805237E-1,8.268206177E0,3.579656067E0
5.220988985E2,-1.152603149E-2,8.719367981E0,4.902155914E0
5.221986305E2,-1.216969299E-1,8.268954620E0,7.215146027E0
5.222983635E2,4.242178345E-1,8.182434540E0,5.306614838E0
5.223980955E2,5.346881104E-1,7.808961182E0,4.960235138E0
5.224978285E2,7.334747314E-3,8.285719757E0,7.510631561E0
5.225975605E2,-5.029541016E-2,7.383845215E0,6.830146637E0
5.226972925E2,4.248165894E-1,7.328610077E0,6.442153473E0
5.227970255E2,5.869294739E-1,7.315437469E0,6.881340179E0
5.228967575E2,5.894741821E-1,7.504943390E0,6.479276276E0
5.229964895E2,3.082090759E-1,7.827971649E0,6.538852386E0
5.230962225E2,2.544708252E-1,7.918982391E0,6.236780548E0
5.231959545E2,3.314108276E-1,7.758216705E0,6.356681213E0
5.232956875E2,1.089733887E-1,7.381300507E0,5.886209564E0
5.233954195E2,2.725831604E-1,7.479795685E0,6.128405914E0
5.234951515E2,-4.721182251E-1,7.481891327E0,5.727988586E0
5.235948845E2,-1.285826111E-1,7.841293945E0,6.126310272E0
