"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.145652943E2,1.039644623E1,1.237065125E1,1.447500610E1
4.146650253E2,9.627906799E0,1.641880798E1,1.492124939E1
4.147647573E2,9.763412476E0,1.784165192E1,1.512328339E1
4.148644883E2,9.880165100E0,2.161191177E1,1.658127594E1
4.149642202E2,9.895233154E0,2.261275482E1,1.639424896E1
4.150639512E2,1.036381531E1,2.212296295E1,1.651627350E1
4.151636822E2,1.021168518E1,2.151782608E1,1.649508667E1
4.152634142E2,1.019243622E1,2.136050797E1,1.638946533E1
4.153631452E2,1.070937347E1,2.075848770E1,1.690558624E1
4.154628772E2,1.082714844E1,2.107064056E1,1.723484802E1
4.155626082E2,1.058509827E1,2.154919434E1,1.686262512E1
4.156623392E2,1.046759033E1,2.137772751E1,1.652442932E1
4.157620712E2,1.053424835E1,2.074967575E1,1.668439484E1
4.158618022E2,1.035214233E1,2.044816971E1,1.723308563E1
4.159615342E2,9.851226807E0,2.095560074E1,1.799589539E1
4.160612652E2,9.716613770E0,2.395718575E1,1.836370850E1
4.161609962E2,9.195655823E0,2.786022186E1,1.884938049E1
4.162607282E2,9.038917542E0,3.026320076E1,1.921113586E1
4.163604592E2,9.170967102E0,3.037494087E1,1.877745819E1
4.164601912E2,9.511306763E0,3.009392357E1,1.920008087E1
4.165599222E2,9.635810852E0,2.983748245E1,1.852316284E1
4.166596542E2,9.503631592E0,2.887762642E1,1.801213074E1
4.167593852E2,9.536712646E0,2.728553963E1,1.790975952E1
4.168591162E2,9.445205688E0,2.599971962E1,1.749105835E1
4.169588483E2,9.757820129E0,2.494567490E1,1.722779083E1
4.170585793E2,1.012779236E1,2.367587471E1,1.711428070E1
4.171583113E2,1.015088654E1,2.312903023E1,1.663688660E1
4.172580423E2,1.002832794E1,2.228089905E1,1.616041565E1
4.173577743E2,9.963348389E0,2.153683090E1,1.621044159E1
4.174575053E2,9.855987549E0,2.026987457E1,1.566221619E1
4.175572373E2,1.010150909E1,1.820940018E1,1.556639099E1
4.176569683E2,1.026737976E1,1.801016235E1,1.569683075E1
4.177567003E2,1.005300903E1,1.888103867E1,1.568444824E1
4.178564313E2,9.803062439E0,1.979488754E1,1.599583435E1
4.179561620E2,1.020142365E1,1.852254105E1,1.551909637E1
4.180558940E2,1.000238037E1,1.776743698E1,1.560591125E1
4.181556250E2,1.002610779E1,1.793233109E1,1.588156891E1
4.182553570E2,1.034671021E1,1.720753479E1,1.555657196E1
4.183550880E2,1.032665253E1,1.658248520E1,1.529283142E1
4.184548200E2,1.054783630E1,1.288659668E1,1.395152283E1
4.185545510E2,1.115809631E1,4.447563171E0,1.215209961E1
4.186542830E2,1.174108887E1,-1.656799316E-1,1.010112000E1
4.187540140E2,1.192515564E1,-2.142616272E0,1.038665771E1
4.188537450E2,1.218814850E1,-3.188636780E0,1.019321442E1
4.189534775E2,1.248828125E1,-2.765010834E0,1.079850006E1
4.190532085E2,1.277702332E1,-2.925540924E0,1.148579407E1
4.191529405E2,1.295188141E1,-2.192802429E0,1.246769714E1
4.192526715E2,1.274985504E1,1.596031189E-1,1.313198853E1
4.193524035E2,1.240930176E1,2.608440399E0,1.296128845E1
4.194521345E2,1.199380493E1,3.167911530E0,1.246461487E1
4.195518665E2,1.211606598E1,3.450767517E0,1.221219635E1
4.196515975E2,1.269809723E1,4.517986298E0,1.213376617E1
4.197513295E2,1.360316467E1,5.294815063E0,1.147517395E1
4.198510605E2,1.441810608E1,3.509506226E0,1.113198853E1
4.199507918E2,1.462992096E1,6.883239746E-1,1.033847046E1
4.200505228E2,1.449596405E1,-4.555320740E-1,1.037905121E1
4.201502548E2,1.521275330E1,-1.209457397E0,1.056126404E1
4.202499858E2,1.610190582E1,-1.714363098E0,1.134222412E1
4.203497178E2,1.603444672E1,9.292564392E-1,1.218201447E1
4.204494488E2,1.558117676E1,4.816204071E0,1.388877106E1
4.205491808E2,1.486576843E1,7.000934601E0,1.405772400E1
4.206489118E2,1.424880219E1,7.376605988E0,1.315158844E1
4.207486438E2,1.352948761E1,7.426605225E0,1.246886444E1
4.208483748E2,1.298681641E1,6.635631561E0,1.131410980E1
4.209481069E2,1.242050171E1,5.797286987E0,1.110153961E1
4.210478379E2,1.184090424E1,4.858970642E0,1.098710632E1
4.211475699E2,1.141735077E1,4.305248260E0,1.221283722E1
4.212473009E2,1.168888855E1,5.500247955E0,1.332527161E1
4.213470329E2,1.126398468E1,1.024340439E1,1.424967194E1
4.214467639E2,1.022528076E1,1.740433884E1,1.586860657E1
4.215464959E2,9.702056885E0,2.382708931E1,1.624990082E1
4.216462269E2,9.431465149E0,2.662366676E1,1.528881836E1
4.217459589E2,8.972602844E0,2.963503647E1,1.445996857E1
4.218456899E2,8.992309570E0,2.853380966E1,1.290726471E1
4.219454219E2,9.011322021E0,2.538200760E1,1.025733948E1
4.220451529E2,9.305282593E0,2.095009613E1,7.678688049E0
4.221448849E2,1.110076904E1,1.085844040E1,6.829322815E0
4.222446159E2,1.273530579E1,1.105262756E0,6.946807861E0
4.223443479E2,1.258392334E1,-1.733970642E0,7.473342896E0
4.224440799E2,1.245986938E1,-1.904281616E0,7.440979004E0
4.225438109E2,1.233640289E1,-2.186893463E0,7.267845154E0
4.226435429E2,1.223422241E1,-2.206142426E0,7.402351379E0
4.227432739E2,1.223768616E1,-8.666000366E-1,7.656105042E0
4.228430059E2,1.190092468E1,-1.614532471E-1,8.453453064E0
4.229427377E2,1.127307129E1,2.500755310E0,9.703964233E0
4.230424697E2,1.003062439E1,1.000753021E1,1.071314240E1
4.231422007E2,8.732391357E0,1.732114792E1,1.212713623E1
4.232419327E2,8.409812927E0,1.758029175E1,1.159270477E1
4.233416637E2,8.032699585E0,1.295122147E1,9.729629517E0
4.234413957E2,8.361137390E0,1.833984375E0,6.070457458E0
4.235411277E2,9.086380005E0,-8.852046967E0,2.719383240E0
4.236408587E2,8.857612610E0,-1.251221085E1,9.088745117E-1
4.237405907E2,9.374282837E0,-1.495556259E1,1.960472107E0
4.238403217E2,1.010266876E1,-1.682694626E1,3.482727051E0
4.239400529E2,1.026299286E1,-1.597521591E1,5.091255188E0
4.240397839E2,9.156455994E0,-9.805194855E0,6.467224121E0
4.241395159E2,8.563880920E0,-7.076873779E0,6.255554199E0
4.242392479E2,8.315574646E0,-6.277767181E0,6.419723511E0
4.243389789E2,7.830146790E0,-4.033588409E0,6.126121521E0
4.244387109E2,7.153915405E0,-1.402587891E-1,6.428672791E0
4.245384419E2,6.568077087E0,4.195579529E0,6.749397278E0
4.246381739E2,6.236602783E0,9.103412628E0,8.144004822E0
4.247379059E2,6.245368958E0,1.421155167E1,1.008063507E1
4.248376369E2,6.841941833E0,1.526897430E1,1.122624969E1
4.249373704E2,7.114715576E0,1.666039658E1,1.270884705E1
4.250371014E2,8.479042053E0,1.389313507E1,1.474926758E1
4.251368334E2,1.033442688E1,1.613761902E1,1.892014313E1
4.252365644E2,9.586860657E0,1.984751511E1,1.999494171E1
4.253362964E2,8.631439209E0,2.151852417E1,2.025864410E1
4.254360284E2,8.126296997E0,2.106248093E1,2.051576233E1
4.255357594E2,7.278274536E0,2.272113800E1,2.029001617E1
4.256354914E2,7.511405945E0,2.460724258E1,1.951235962E1
4.257352224E2,8.507957458E0,2.456160164E1,1.835921478E1
4.258349544E2,9.205467224E0,2.460503387E1,1.804807281E1
4.259346855E2,9.641723633E0,2.363513184E1,1.681400299E1
4.260344165E2,9.995193481E0,2.016348648E1,1.643919373E1
4.261341485E2,1.002146149E1,1.769488907E1,1.571402740E1
4.262338795E2,1.068997955E1,1.446262741E1,1.398683167E1
4.263336115E2,1.150589752E1,4.410369873E0,1.142367554E1
4.264333435E2,1.342863464E1,-9.794742584E0,7.288955688E0
4.265330745E2,1.459416962E1,-1.434730911E1,7.098686218E0
4.266328065E2,1.453542328E1,-1.509712601E1,5.428543091E0
4.267325385E2,1.474240875E1,-1.590878677E1,6.182373047E0
4.268322695E2,1.344674683E1,-7.028118134E0,8.489196777E0
4.269320014E2,1.116436005E1,5.426483154E0,1.128801727E1
4.270317324E2,1.025785065E1,1.498319244E1,1.295121765E1
4.271314644E2,1.045967865E1,1.805485153E1,1.314853668E1
4.272311964E2,9.906272888E0,2.281305122E1,1.411447144E1
4.273309274E2,8.360290527E0,2.584662437E1,1.455223846E1
4.274306594E2,7.794837952E0,2.643456459E1,1.523764801E1
4.275303904E2,7.654380798E0,2.624265099E1,1.655287170E1
4.276301224E2,7.551506042E0,2.765650749E1,1.706497192E1
4.277298544E2,6.857505798E0,2.870024872E1,1.762679291E1
4.278295854E2,7.216575623E0,2.929196167E1,1.809078217E1
4.279293178E2,8.147758484E0,2.624129105E1,1.736380005E1
4.280290498E2,9.572052002E0,2.261591339E1,1.765089417E1
4.281287808E2,9.028892517E0,2.377537727E1,1.756923676E1
4.282285128E2,8.990631104E0,2.419106483E1,1.587576294E1
4.283282438E2,1.019048309E1,2.268344116E1,1.535313416E1
4.284279758E2,1.191653442E1,1.881364059E1,1.463525391E1
4.285277078E2,1.274092865E1,1.647351837E1,1.378772736E1
4.286274388E2,1.311935425E1,8.383686066E0,1.179319000E1
4.287271708E2,1.311561584E1,5.661533356E0,1.080987549E1
4.288269028E2,1.243431854E1,1.200656891E1,1.209781647E1
4.289266335E2,1.229478455E1,1.672613144E1,1.353767395E1
4.290263655E2,1.126586151E1,2.024164963E1,1.474951935E1
4.291260975E2,9.998794556E0,2.309556007E1,1.537490082E1
4.292258285E2,9.302406311E0,2.350514030E1,1.586472321E1
4.293255605E2,9.532249451E0,2.508562279E1,1.756096649E1
4.294252925E2,1.000035858E1,2.627179146E1,1.830836487E1
4.295250235E2,1.033444214E1,2.751648521E1,1.960382080E1
4.296247555E2,1.028107452E1,2.902645493E1,1.993881226E1
4.297244875E2,8.852630615E0,3.046229935E1,1.869229126E1
4.298242185E2,8.399681091E0,3.048519516E1,1.851210785E1
4.299239496E2,8.397178650E0,3.125222015E1,1.882779694E1
4.300236816E2,8.788963318E0,3.093107986E1,1.751823425E1
4.301234126E2,9.470199585E0,2.761261749E1,1.713372803E1
4.302231446E2,1.039315796E1,2.317873383E1,1.703050995E1
4.303228766E2,1.021751404E1,2.393295479E1,1.789962769E1
4.304226076E2,8.970306396E0,2.427301788E1,1.752267456E1
4.305223396E2,8.534812927E0,2.490309525E1,1.713545227E1
4.306220716E2,8.672996521E0,2.507204056E1,1.587637329E1
4.307218026E2,8.571037292E0,2.399430466E1,1.527562714E1
4.308215346E2,8.699874878E0,2.497157288E1,1.549588776E1
4.309212677E2,8.582954407E0,2.522562218E1,1.510874939E1
4.310209987E2,8.592437744E0,2.493110466E1,1.444592285E1
4.311207307E2,8.786376953E0,2.301063538E1,1.344844055E1
4.312204627E2,9.501632690E0,1.918757629E1,1.250608826E1
4.313201937E2,1.023526001E1,1.753937531E1,1.255847168E1
4.314199257E2,1.118912506E1,1.067243195E1,1.052600098E1
4.315196577E2,1.239181519E1,7.255287170E-1,7.706459045E0
4.316193897E2,1.329488373E1,-2.830467224E0,8.176681519E0
4.317191207E2,1.344501495E1,1.642890930E0,9.201828003E0
4.318188527E2,1.237456512E1,8.486431122E0,1.166633606E1
4.319185847E2,1.105392456E1,1.426234055E1,1.465414429E1
4.320183154E2,1.015827179E1,1.623401642E1,1.621632385E1
4.321180474E2,8.930641174E0,2.018769455E1,1.756748962E1
4.322177794E2,8.355766296E0,1.888073349E1,1.564370728E1
4.323175104E2,8.440139771E0,1.770386505E1,1.499649048E1
4.324172424E2,8.371948242E0,1.800727463E1,1.542889404E1
4.325169744E2,8.472785950E0,2.013311768E1,1.545219421E1
4.326167064E2,8.294548035E0,2.316002464E1,1.576374817E1
4.327164374E2,7.835632324E0,2.257171249E1,1.554349518E1
4.328161694E2,7.739883423E0,2.206264877E1,1.545860291E1
4.329159014E2,7.694808960E0,2.175492477E1,1.601186371E1
4.330156337E2,8.065055847E0,2.174396515E1,1.560797119E1
4.331153647E2,8.107307434E0,1.984002686E1,1.474779510E1
4.332150967E2,8.307518005E0,1.644586563E1,1.377241516E1
4.333148287E2,8.999641418E0,1.364150238E1,1.316561890E1
4.334145607E2,1.033734131E1,6.600620270E0,1.192971039E1
4.335142917E2,1.206521606E1,-3.281101227E0,9.674240112E0
4.336140237E2,1.255127716E1,-6.604106903E0,7.933227539E0
4.337137557E2,1.268441772E1,-6.078750610E0,7.692466736E0
4.338134867E2,1.299248505E1,-4.552505493E0,8.308464050E0
4.339132187E2,1.213144684E1,1.371959686E0,9.290580750E0
4.340129496E2,1.163809204E1,9.506103516E0,1.119371796E1
4.341126816E2,1.119499207E1,1.679422760E1,1.338692474E1
4.342124126E2,1.104219818E1,1.940501404E1,1.406149292E1
4.343121446E2,1.028862000E1,2.429554749E1,1.511921692E1
4.344118766E2,9.497077942E0,2.484605789E1,1.504407501E1
4.345116086E2,8.976943970E0,2.445621109E1,1.441609192E1
4.346113406E2,8.869094849E0,2.413578987E1,1.355676270E1
4.347110716E2,1.023538208E1,2.332867050E1,1.323111725E1
4.348108036E2,9.751701355E0,2.229522705E1,1.546672058E1
4.349105356E2,9.824790955E0,2.155023956E1,1.410070801E1
4.350102682E2,9.851203918E0,2.142797089E1,1.462789154E1
4.351099992E2,1.055373383E1,1.963817978E1,1.521716309E1
4.352097312E2,1.128560638E1,1.717559814E1,1.486049652E1
4.353094632E2,1.127063751E1,1.590886307E1,1.475719452E1
4.354091952E2,1.212404633E1,9.628047943E0,1.316704559E1
4.355089262E2,1.275080109E1,3.268764496E0,1.183490753E1
4.356086582E2,1.201602173E1,3.145851135E0,1.281536102E1
4.357083902E2,1.081295013E1,7.257373810E0,1.275743103E1
4.358081222E2,1.026364899E1,8.966583252E0,1.264270782E1
4.359078542E2,1.124096680E1,8.951152802E0,1.353147888E1
4.360075852E2,1.202909851E1,1.028140640E1,1.378813171E1
4.361073172E2,1.284483337E1,1.062580490E1,1.377328491E1
4.362070492E2,1.385083008E1,1.112591171E1,1.435794830E1
4.363067812E2,1.417891693E1,1.140639496E1,1.430213165E1
4.364065132E2,1.341644287E1,1.203816986E1,1.391492462E1
4.365062442E2,1.226356506E1,1.180224609E1,1.333706665E1
4.366059762E2,1.195226288E1,1.138107681E1,1.257785797E1
4.367057082E2,1.338762665E1,9.204689026E0,1.340962219E1
4.368054402E2,1.420085144E1,7.750392914E0,1.547283936E1
4.369051722E2,1.301673126E1,8.754203796E0,1.621651459E1
4.370049033E2,1.216180420E1,1.265438461E1,1.690243530E1
4.371046353E2,1.162792206E1,1.551557159E1,1.645405579E1
4.372043673E2,1.110839081E1,1.714797211E1,1.564675903E1
4.373040993E2,1.013014984E1,2.079510498E1,1.686769867E1
4.374038313E2,9.547943115E0,2.344398117E1,1.662686920E1
4.375035623E2,9.086822510E0,2.544094086E1,1.674382019E1
4.376032943E2,9.803352356E0,2.406807518E1,1.769578552E1
4.377030263E2,1.140358734E1,2.420017624E1,1.930007172E1
4.378027583E2,1.192349243E1,2.524393845E1,1.918685913E1
4.379024903E2,1.125169373E1,2.596805763E1,1.783293915E1
4.380022225E2,1.080296326E1,2.503325081E1,1.727747345E1
4.381019535E2,1.116873169E1,2.468306160E1,1.807991028E1
4.382016855E2,1.083453369E1,2.565682793E1,1.805987549E1
4.383014175E2,9.503410339E0,2.595961189E1,1.754063416E1
4.384011495E2,8.552696228E0,2.581307030E1,1.663197327E1
4.385008815E2,8.578071594E0,2.533674812E1,1.587385559E1
4.386006125E2,8.789939880E0,2.249692917E1,1.500956726E1
4.387003445E2,8.630897522E0,2.077104950E1,1.326332092E1
4.388000765E2,8.770149231E0,1.359080124E1,1.168365479E1
4.388998085E2,9.356857300E0,1.084262848E0,8.632072449E0
4.389995402E2,1.029891205E1,-7.901466370E0,7.451301575E0
4.390992722E2,1.048219299E1,-7.185081482E0,6.926666260E0
4.391990032E2,9.895256042E0,-4.703742981E0,7.658012390E0
4.392987352E2,9.194267273E0,-2.033077240E0,8.229591370E0
4.393984672E2,9.105758667E0,4.735298157E-1,8.132659912E0
4.394981992E2,9.299880981E0,3.308345795E0,9.559074402E0
4.395979312E2,9.485481262E0,5.007598877E0,1.001882172E1
4.396976632E2,1.028256989E1,5.157176971E0,1.123478699E1
4.397973952E2,9.881713867E0,8.336032867E0,1.279846191E1
4.398971262E2,8.004989624E0,1.311162949E1,1.407202911E1
4.399968579E2,7.095596313E0,1.562127686E1,1.434444427E1
4.400965899E2,6.918846130E0,1.563914108E1,1.461543274E1
4.401963219E2,7.432579041E0,1.511153030E1,1.471147156E1
4.402960539E2,7.218330383E0,1.651170349E1,1.480348206E1
4.403957859E2,7.160873413E0,1.633007050E1,1.418384552E1
4.404955179E2,7.460662842E0,1.869775772E1,1.554480743E1
4.405952489E2,7.798049927E0,2.179023361E1,1.712560272E1
4.406949809E2,8.039970398E0,2.340956879E1,1.655055237E1
4.407947129E2,7.827384949E0,2.373423767E1,1.585597992E1
4.408944449E2,7.930770874E0,2.403280640E1,1.477158356E1
4.409941768E2,8.145614624E0,2.292856026E1,1.393503571E1
4.410939088E2,8.780326843E0,1.921010590E1,1.406495667E1
4.411936408E2,9.743530273E0,1.729148865E1,1.396023560E1
4.412933718E2,1.241364288E1,1.258775330E1,1.396083069E1
4.413931038E2,1.518949890E1,5.394474030E0,1.234295654E1
4.414928358E2,1.639601898E1,-1.796680450E0,1.044614410E1
4.415925678E2,1.635598755E1,-4.934616089E-1,1.082962036E1
4.416922998E2,1.541043854E1,5.616443634E0,1.258203888E1
4.417920318E2,1.441816711E1,1.358499146E1,1.509319305E1
4.418917638E2,1.374330902E1,1.988471985E1,1.644927979E1
4.419914958E2,1.325294495E1,2.290190315E1,1.710427856E1
4.420912268E2,1.141757965E1,2.535916328E1,1.735044861E1
4.421909588E2,8.886528015E0,2.598258591E1,1.695639038E1
4.422906908E2,7.164619446E0,2.592066193E1,1.620970917E1
4.423904228E2,6.714103699E0,2.476683807E1,1.562126160E1
4.424901548E2,6.554687500E0,2.378040504E1,1.542707825E1
4.425898868E2,6.654113770E0,2.282955170E1,1.543540955E1
4.426896188E2,6.981689453E0,2.252066422E1,1.513843536E1
4.427893508E2,6.721809387E0,2.183962250E1,1.506340027E1
4.428890818E2,7.295860291E0,2.174451828E1,1.501998138E1
4.429888139E2,8.017593384E0,2.131048203E1,1.503521729E1
4.430885459E2,8.564346313E0,2.162710953E1,1.514511108E1
4.431882779E2,8.312171936E0,2.200577164E1,1.494340515E1
4.432880099E2,7.993980408E0,2.186717606E1,1.508841705E1
4.433877419E2,7.236251831E0,2.144148254E1,1.515666962E1
4.434874739E2,6.393127441E0,2.161832809E1,1.611801147E1
4.435872059E2,5.582862854E0,2.227979660E1,1.652304840E1
4.436869379E2,5.005004883E0,2.302943420E1,1.662376404E1
4.437866699E2,5.048545837E0,2.094779968E1,1.527124786E1
4.438864009E2,5.630462646E0,1.835879517E1,1.348143768E1
4.439861333E2,6.635688782E0,1.193709183E1,1.163882446E1
4.440858653E2,8.298530579E0,2.193050385E0,8.722152710E0
4.441855973E2,9.407272339E0,-4.245399475E0,7.350563049E0
4.442853293E2,9.754570007E0,-2.241733551E0,8.234939575E0
4.443850613E2,1.000646210E1,6.761817932E-1,9.359115601E0
4.444847933E2,9.858055115E0,8.036449432E0,1.132518005E1
4.445845253E2,8.967483521E0,1.632213211E1,1.300563812E1
4.446842573E2,8.672767639E0,1.895507812E1,1.318271637E1
4.447839893E2,8.801559448E0,2.275971222E1,1.312458038E1
4.448837213E2,8.278572083E0,2.332058525E1,1.320176697E1
4.449834524E2,8.164932251E0,2.245552063E1,1.284889221E1
4.450831844E2,8.017631531E0,2.196932983E1,1.340746307E1
4.451829164E2,7.702583313E0,2.191582489E1,1.339080048E1
4.452826484E2,7.899024963E0,2.240823364E1,1.361595917E1
4.453823804E2,8.102439880E0,2.464943886E1,1.432523346E1
4.454821124E2,9.174865723E0,2.452465630E1,1.486667633E1
4.455818444E2,9.361228943E0,2.511133385E1,1.460628510E1
4.456815764E2,9.647926331E0,2.360075760E1,1.470895386E1
4.457813084E2,1.013684845E1,2.424584770E1,1.657543945E1
4.458810404E2,9.947372437E0,2.492971992E1,1.734638977E1
4.459807720E2,9.527236938E0,2.546886826E1,1.772806549E1
4.460805040E2,8.751602173E0,2.586237907E1,1.759234619E1
4.461802360E2,8.772026062E0,2.272155190E1,1.621911621E1
4.462799670E2,8.279396057E0,2.177696609E1,1.567760468E1
4.463796990E2,8.048004150E0,2.206379700E1,1.562922668E1
4.464794310E2,8.700180054E0,2.165857315E1,1.508588409E1
4.465791630E2,8.947181702E0,1.881395340E1,1.407025909E1
4.466788950E2,9.530448914E0,1.560622406E1,1.331195831E1
4.467786270E2,1.005027771E1,7.043697357E0,1.125607300E1
4.468783590E2,1.133833313E1,-7.048545837E0,7.373298645E0
4.469780917E2,1.198927307E1,-1.151517105E1,6.196922302E0
4.470778237E2,1.241854095E1,-7.181518555E0,7.303092957E0
4.471775557E2,1.260700989E1,-1.304683685E0,8.723556519E0
4.472772877E2,1.250499725E1,9.545936584E-1,8.961296082E0
4.473770197E2,1.208448029E1,3.925575256E0,1.018466187E1
4.474767517E2,1.190366364E1,8.065860748E0,1.190206146E1
4.475764837E2,1.151483154E1,8.971122742E0,1.266362000E1
4.476762157E2,1.048509216E1,1.392325211E1,1.420693970E1
4.477759467E2,9.704826355E0,1.820922852E1,1.463993073E1
4.478756787E2,9.501220703E0,2.058739090E1,1.445211792E1
4.479754107E2,1.000813293E1,2.269768333E1,1.566374207E1
4.480751427E2,9.997741699E0,2.486841774E1,1.588261414E1
4.481748747E2,8.996498108E0,2.732726288E1,1.530288696E1
4.482746067E2,8.156997681E0,2.831412125E1,1.484546661E1
4.483743387E2,8.093322754E0,2.805651665E1,1.485449219E1
4.484740707E2,8.541664124E0,2.834904289E1,1.542420197E1
4.485738027E2,9.254493713E0,2.860066986E1,1.605153656E1
4.486735347E2,9.926040649E0,3.030282021E1,1.666355896E1
4.487732667E2,9.894416809E0,3.219651794E1,1.704307556E1
4.488729987E2,1.024707794E1,3.194445801E1,1.623697662E1
4.489727306E2,1.034470367E1,3.087990189E1,1.650296783E1
4.490724626E2,1.069069672E1,2.982181168E1,1.716073608E1
4.491721946E2,1.108765411E1,2.954658699E1,1.826138306E1
4.492719266E2,1.181243134E1,2.385956383E1,1.703447723E1
4.493716586E2,1.169374847E1,2.238252640E1,1.671525574E1
4.494713906E2,1.161417389E1,2.240069199E1,1.719351959E1
4.495711226E2,1.119385529E1,2.249189758E1,1.772151947E1
4.496708546E2,1.080059052E1,2.290357780E1,1.870453644E1
4.497705856E2,1.023432922E1,2.397582245E1,1.872670746E1
4.498703176E2,9.526153564E0,2.479993629E1,1.828155518E1
4.499700498E2,8.913032532E0,2.552302170E1,1.792613220E1
4.500697818E2,8.996437073E0,2.766014481E1,1.790290833E1
4.501695138E2,8.867568970E0,3.053920937E1,1.800481415E1
4.502692458E2,8.837814331E0,3.276892090E1,1.813368988E1
4.503689778E2,9.054229736E0,3.260448074E1,1.825550079E1
4.504687098E2,9.551239014E0,3.172342300E1,1.826785278E1
4.505684418E2,1.006105804E1,3.026150703E1,1.838088226E1
4.506681738E2,1.074810791E1,2.539614868E1,1.779463959E1
4.507679058E2,1.090348816E1,2.512382317E1,1.801430511E1
4.508676378E2,1.112464905E1,2.600332642E1,1.839603424E1
4.509673690E2,1.027033234E1,2.848724365E1,1.816718292E1
4.510671010E2,9.629470825E0,2.975868416E1,1.803221130E1
4.511668330E2,9.139694214E0,2.958865738E1,1.796820068E1
4.512665650E2,9.043861389E0,2.856799507E1,1.696774292E1
4.513662970E2,9.541336060E0,2.511359406E1,1.638134003E1
4.514660290E2,9.879890442E0,2.468130875E1,1.551478577E1
4.515657610E2,1.015409851E1,2.544173813E1,1.539257050E1
